language,layer,layer_name,feature,accuracy,f1,n_train,n_test,n_pos_train,n_pos_test
cy-GB,8,layer_8,time,0.84,0.0,1261,50,176,3
cy-GB,9,layer_9,ARG0,0.66,0.5641025641025641,1261,50,392,19
cy-GB,9,layer_9,ARG1,0.88,0.9347826086956522,1261,50,1072,43
cy-GB,9,layer_9,ARG2,0.64,0.7352941176470589,1261,50,823,33
cy-GB,9,layer_9,neg,0.94,0.0,1261,50,50,3
cy-GB,9,layer_9,time,0.82,0.18181818181818182,1261,50,176,3
cy-GB,10,layer_10,ARG0,0.64,0.55,1261,50,392,19
cy-GB,10,layer_10,ARG1,0.88,0.9347826086956522,1261,50,1072,43
cy-GB,10,layer_10,ARG2,0.62,0.7323943661971831,1261,50,823,33
cy-GB,10,layer_10,neg,0.94,0.0,1261,50,50,3
cy-GB,10,layer_10,time,0.84,0.2,1261,50,176,3
cy-GB,11,layer_11,ARG0,0.64,0.5263157894736842,1261,50,392,19
cy-GB,11,layer_11,ARG1,0.88,0.9347826086956522,1261,50,1072,43
cy-GB,11,layer_11,ARG2,0.66,0.7605633802816901,1261,50,823,33
cy-GB,11,layer_11,neg,0.94,0.0,1261,50,50,3
cy-GB,11,layer_11,time,0.86,0.2222222222222222,1261,50,176,3
cy-GB,12,layer_12,ARG0,0.72,0.5,1261,50,392,19
cy-GB,12,layer_12,ARG1,0.88,0.9347826086956522,1261,50,1072,43
cy-GB,12,layer_12,ARG2,0.66,0.7792207792207793,1261,50,823,33
cy-GB,12,layer_12,neg,0.94,0.0,1261,50,50,3
cy-GB,12,layer_12,time,0.88,0.0,1261,50,176,3
is-IS,0,embedding,ARG0,0.62,0.0,1261,50,383,19
is-IS,0,embedding,ARG1,0.86,0.9247311827956989,1261,50,1055,43
is-IS,0,embedding,ARG2,0.66,0.7951807228915663,1261,50,800,33
is-IS,0,embedding,neg,0.94,0.0,1261,50,54,3
is-IS,0,embedding,time,0.94,0.0,1261,50,180,3
is-IS,1,layer_1,ARG0,0.64,0.1,1261,50,383,19
is-IS,1,layer_1,ARG1,0.86,0.9247311827956989,1261,50,1055,43
is-IS,1,layer_1,ARG2,0.68,0.8,1261,50,800,33
is-IS,1,layer_1,neg,0.94,0.0,1261,50,54,3
is-IS,1,layer_1,time,0.94,0.0,1261,50,180,3
is-IS,2,layer_2,ARG0,0.62,0.0,1261,50,383,19
is-IS,2,layer_2,ARG1,0.86,0.9247311827956989,1261,50,1055,43
is-IS,2,layer_2,ARG2,0.68,0.8048780487804879,1261,50,800,33
is-IS,2,layer_2,neg,0.94,0.0,1261,50,54,3
is-IS,2,layer_2,time,0.94,0.0,1261,50,180,3
is-IS,3,layer_3,ARG0,0.62,0.0,1261,50,383,19
is-IS,3,layer_3,ARG1,0.86,0.9247311827956989,1261,50,1055,43
is-IS,3,layer_3,ARG2,0.66,0.7951807228915663,1261,50,800,33
is-IS,3,layer_3,neg,0.94,0.0,1261,50,54,3
is-IS,3,layer_3,time,0.94,0.0,1261,50,180,3
is-IS,4,layer_4,ARG0,0.64,0.1,1261,50,383,19
is-IS,4,layer_4,ARG1,0.86,0.9247311827956989,1261,50,1055,43
is-IS,4,layer_4,ARG2,0.68,0.8048780487804879,1261,50,800,33
is-IS,4,layer_4,neg,0.94,0.0,1261,50,54,3
is-IS,4,layer_4,time,0.94,0.0,1261,50,180,3
is-IS,5,layer_5,ARG0,0.82,0.7692307692307693,1261,50,383,19
is-IS,5,layer_5,ARG1,0.88,0.9347826086956522,1261,50,1055,43
is-IS,5,layer_5,ARG2,0.74,0.8115942028985508,1261,50,800,33
is-IS,5,layer_5,neg,0.94,0.0,1261,50,54,3
is-IS,5,layer_5,time,0.9,0.2857142857142857,1261,50,180,3
is-IS,6,layer_6,ARG0,0.74,0.6976744186046512,1261,50,383,19
is-IS,6,layer_6,ARG1,0.88,0.9347826086956522,1261,50,1055,43
is-IS,6,layer_6,ARG2,0.62,0.7164179104477612,1261,50,800,33
is-IS,6,layer_6,neg,0.94,0.0,1261,50,54,3
is-IS,6,layer_6,time,0.9,0.5454545454545454,1261,50,180,3
is-IS,7,layer_7,ARG0,0.8,0.7222222222222222,1261,50,383,19
is-IS,7,layer_7,ARG1,0.88,0.9347826086956522,1261,50,1055,43
is-IS,7,layer_7,ARG2,0.74,0.8059701492537313,1261,50,800,33
is-IS,7,layer_7,neg,0.94,0.0,1261,50,54,3
is-IS,7,layer_7,time,0.9,0.4444444444444444,1261,50,180,3
is-IS,8,layer_8,ARG0,0.86,0.8205128205128205,1261,50,383,19
is-IS,8,layer_8,ARG1,0.84,0.9069767441860465,1261,50,1055,43
is-IS,8,layer_8,ARG2,0.68,0.7575757575757576,1261,50,800,33
is-IS,8,layer_8,neg,0.94,0.0,1261,50,54,3
is-IS,8,layer_8,time,0.82,0.18181818181818182,1261,50,180,3
is-IS,9,layer_9,ARG0,0.72,0.6818181818181818,1261,50,383,19
is-IS,9,layer_9,ARG1,0.82,0.9010989010989011,1261,50,1055,43
is-IS,9,layer_9,ARG2,0.62,0.6984126984126984,1261,50,800,33
is-IS,9,layer_9,neg,0.94,0.0,1261,50,54,3
is-IS,9,layer_9,time,0.88,0.25,1261,50,180,3
is-IS,10,layer_10,ARG0,0.68,0.6,1261,50,383,19
is-IS,10,layer_10,ARG1,0.78,0.8735632183908046,1261,50,1055,43
is-IS,10,layer_10,ARG2,0.64,0.7352941176470589,1261,50,800,33
is-IS,10,layer_10,neg,0.94,0.0,1261,50,54,3
is-IS,10,layer_10,time,0.9,0.0,1261,50,180,3
is-IS,11,layer_11,ARG0,0.64,0.6086956521739131,1261,50,383,19
is-IS,11,layer_11,ARG1,0.76,0.8571428571428571,1261,50,1055,43
is-IS,11,layer_11,ARG2,0.58,0.6865671641791045,1261,50,800,33
is-IS,11,layer_11,neg,0.94,0.0,1261,50,54,3
is-IS,11,layer_11,time,0.94,0.0,1261,50,180,3
is-IS,12,layer_12,ARG0,0.78,0.7317073170731707,1261,50,383,19
is-IS,12,layer_12,ARG1,0.9,0.945054945054945,1261,50,1055,43
is-IS,12,layer_12,ARG2,0.62,0.7466666666666667,1261,50,800,33
is-IS,12,layer_12,neg,0.94,0.0,1261,50,54,3
is-IS,12,layer_12,time,0.92,0.0,1261,50,180,3
nl-NL,0,embedding,ARG0,0.62,0.0,1261,50,388,19
nl-NL,0,embedding,ARG1,0.86,0.9247311827956989,1261,50,1052,43
nl-NL,0,embedding,ARG2,0.66,0.7951807228915663,1261,50,801,33
nl-NL,0,embedding,neg,0.94,0.0,1261,50,53,3
nl-NL,0,embedding,time,0.94,0.0,1261,50,168,3
nl-NL,1,layer_1,ARG0,0.62,0.09523809523809523,1261,50,388,19
nl-NL,1,layer_1,ARG1,0.86,0.9247311827956989,1261,50,1052,43
nl-NL,1,layer_1,ARG2,0.66,0.7901234567901234,1261,50,801,33
nl-NL,1,layer_1,neg,0.94,0.0,1261,50,53,3
nl-NL,1,layer_1,time,0.94,0.0,1261,50,168,3
nl-NL,2,layer_2,ARG0,0.62,0.0,1261,50,388,19
nl-NL,2,layer_2,ARG1,0.86,0.9247311827956989,1261,50,1052,43
nl-NL,2,layer_2,ARG2,0.68,0.8048780487804879,1261,50,801,33
nl-NL,2,layer_2,neg,0.94,0.0,1261,50,53,3
nl-NL,2,layer_2,time,0.94,0.0,1261,50,168,3
nl-NL,3,layer_3,ARG0,0.62,0.0,1261,50,388,19
nl-NL,3,layer_3,ARG1,0.86,0.9247311827956989,1261,50,1052,43
nl-NL,3,layer_3,ARG2,0.68,0.8048780487804879,1261,50,801,33
nl-NL,3,layer_3,neg,0.94,0.0,1261,50,53,3
nl-NL,3,layer_3,time,0.94,0.0,1261,50,168,3
nl-NL,4,layer_4,ARG0,0.64,0.1,1261,50,388,19
nl-NL,4,layer_4,ARG1,0.86,0.9247311827956989,1261,50,1052,43
nl-NL,4,layer_4,ARG2,0.66,0.7951807228915663,1261,50,801,33
nl-NL,4,layer_4,neg,0.94,0.0,1261,50,53,3
nl-NL,4,layer_4,time,0.94,0.0,1261,50,168,3
nl-NL,5,layer_5,ARG0,0.74,0.6666666666666666,1261,50,388,19
nl-NL,5,layer_5,ARG1,0.86,0.9247311827956989,1261,50,1052,43
nl-NL,5,layer_5,ARG2,0.72,0.8,1261,50,801,33
nl-NL,5,layer_5,neg,0.94,0.0,1261,50,53,3
nl-NL,5,layer_5,time,0.94,0.5714285714285714,1261,50,168,3
nl-NL,6,layer_6,ARG0,0.74,0.6486486486486487,1261,50,388,19
nl-NL,6,layer_6,ARG1,0.86,0.9213483146067416,1261,50,1052,43
nl-NL,6,layer_6,ARG2,0.72,0.7941176470588235,1261,50,801,33
nl-NL,6,layer_6,neg,0.94,0.0,1261,50,53,3
nl-NL,6,layer_6,time,0.96,0.6666666666666666,1261,50,168,3
nl-NL,7,layer_7,ARG0,0.8,0.7222222222222222,1261,50,388,19
nl-NL,7,layer_7,ARG1,0.86,0.9230769230769231,1261,50,1052,43
nl-NL,7,layer_7,ARG2,0.66,0.7671232876712328,1261,50,801,33
nl-NL,7,layer_7,neg,0.94,0.0,1261,50,53,3
nl-NL,7,layer_7,time,0.92,0.5,1261,50,168,3
nl-NL,8,layer_8,ARG0,0.74,0.6666666666666666,1261,50,388,19
nl-NL,8,layer_8,ARG1,0.84,0.9111111111111111,1261,50,1052,43
nl-NL,8,layer_8,ARG2,0.64,0.7428571428571429,1261,50,801,33
nl-NL,8,layer_8,neg,0.94,0.0,1261,50,53,3
nl-NL,8,layer_8,time,0.94,0.5714285714285714,1261,50,168,3
nl-NL,9,layer_9,ARG0,0.68,0.5555555555555556,1261,50,388,19
nl-NL,9,layer_9,ARG1,0.8,0.8888888888888888,1261,50,1052,43
nl-NL,9,layer_9,ARG2,0.6,0.7142857142857143,1261,50,801,33
nl-NL,9,layer_9,neg,0.92,0.0,1261,50,53,3
nl-NL,9,layer_9,time,0.92,0.5,1261,50,168,3
nl-NL,10,layer_10,ARG0,0.68,0.5789473684210527,1261,50,388,19
nl-NL,10,layer_10,ARG1,0.84,0.9130434782608695,1261,50,1052,43
nl-NL,10,layer_10,ARG2,0.62,0.7076923076923077,1261,50,801,33
nl-NL,10,layer_10,neg,0.94,0.0,1261,50,53,3
nl-NL,10,layer_10,time,0.96,0.75,1261,50,168,3
nl-NL,11,layer_11,ARG0,0.62,0.3448275862068966,1261,50,388,19
nl-NL,11,layer_11,ARG1,0.78,0.8764044943820225,1261,50,1052,43
nl-NL,11,layer_11,ARG2,0.66,0.7605633802816901,1261,50,801,33
nl-NL,11,layer_11,neg,0.94,0.0,1261,50,53,3
nl-NL,11,layer_11,time,0.96,0.75,1261,50,168,3
nl-NL,12,layer_12,ARG0,0.7,0.5454545454545454,1261,50,388,19
nl-NL,12,layer_12,ARG1,0.84,0.9130434782608695,1261,50,1052,43
nl-NL,12,layer_12,ARG2,0.7,0.8,1261,50,801,33
nl-NL,12,layer_12,neg,0.94,0.0,1261,50,53,3
nl-NL,12,layer_12,time,0.9,0.2857142857142857,1261,50,168,3
ja-JP,0,embedding,ARG0,0.62,0.0,1261,50,394,19
ja-JP,0,embedding,ARG1,0.86,0.9247311827956989,1261,50,1073,43
ja-JP,0,embedding,ARG2,0.66,0.7951807228915663,1261,50,819,33
ja-JP,0,embedding,neg,0.94,0.0,1261,50,54,3
ja-JP,0,embedding,time,0.94,0.0,1261,50,179,3
ja-JP,1,layer_1,ARG0,0.64,0.1,1261,50,394,19
ja-JP,1,layer_1,ARG1,0.86,0.9247311827956989,1261,50,1073,43
ja-JP,1,layer_1,ARG2,0.7,0.8148148148148148,1261,50,819,33
ja-JP,1,layer_1,neg,0.94,0.0,1261,50,54,3
ja-JP,1,layer_1,time,0.94,0.0,1261,50,179,3
ja-JP,2,layer_2,ARG0,0.62,0.0,1261,50,394,19
ja-JP,2,layer_2,ARG1,0.86,0.9247311827956989,1261,50,1073,43
ja-JP,2,layer_2,ARG2,0.66,0.7951807228915663,1261,50,819,33
ja-JP,2,layer_2,neg,0.94,0.0,1261,50,54,3
ja-JP,2,layer_2,time,0.94,0.0,1261,50,179,3
ja-JP,3,layer_3,ARG0,0.62,0.0,1261,50,394,19
ja-JP,3,layer_3,ARG1,0.86,0.9247311827956989,1261,50,1073,43
ja-JP,3,layer_3,ARG2,0.66,0.7951807228915663,1261,50,819,33
ja-JP,3,layer_3,neg,0.94,0.0,1261,50,54,3
ja-JP,3,layer_3,time,0.94,0.0,1261,50,179,3
ja-JP,4,layer_4,ARG0,0.68,0.3333333333333333,1261,50,394,19
ja-JP,4,layer_4,ARG1,0.86,0.9247311827956989,1261,50,1073,43
ja-JP,4,layer_4,ARG2,0.7,0.810126582278481,1261,50,819,33
ja-JP,4,layer_4,neg,0.94,0.0,1261,50,54,3
ja-JP,4,layer_4,time,0.94,0.0,1261,50,179,3
ja-JP,5,layer_5,ARG0,0.7,0.6938775510204082,1261,50,394,19
ja-JP,5,layer_5,ARG1,0.8,0.8888888888888888,1261,50,1073,43
ja-JP,5,layer_5,ARG2,0.6,0.6153846153846154,1261,50,819,33
ja-JP,5,layer_5,neg,0.94,0.0,1261,50,54,3
ja-JP,5,layer_5,time,0.76,0.14285714285714285,1261,50,179,3
ja-JP,6,layer_6,ARG0,0.64,0.6785714285714286,1261,50,394,19
ja-JP,6,layer_6,ARG1,0.8,0.8888888888888888,1261,50,1073,43
ja-JP,6,layer_6,ARG2,0.62,0.6415094339622641,1261,50,819,33
ja-JP,6,layer_6,neg,0.94,0.0,1261,50,54,3
ja-JP,6,layer_6,time,0.8,0.16666666666666666,1261,50,179,3
ja-JP,7,layer_7,ARG0,0.42,0.5538461538461539,1261,50,394,19
ja-JP,7,layer_7,ARG1,0.84,0.9130434782608695,1261,50,1073,43
ja-JP,7,layer_7,ARG2,0.54,0.5964912280701754,1261,50,819,33
ja-JP,7,layer_7,neg,0.94,0.0,1261,50,54,3
ja-JP,7,layer_7,time,0.82,0.18181818181818182,1261,50,179,3
ja-JP,8,layer_8,ARG0,0.56,0.6071428571428571,1261,50,394,19
ja-JP,8,layer_8,ARG1,0.8,0.8837209302325582,1261,50,1073,43
ja-JP,8,layer_8,ARG2,0.56,0.5769230769230769,1261,50,819,33
ja-JP,8,layer_8,neg,0.92,0.0,1261,50,54,3
ja-JP,8,layer_8,time,0.7,0.0,1261,50,179,3
ja-JP,9,layer_9,ARG0,0.56,0.6071428571428571,1261,50,394,19
ja-JP,9,layer_9,ARG1,0.76,0.8461538461538461,1261,50,1073,43
ja-JP,9,layer_9,ARG2,0.7,0.7457627118644068,1261,50,819,33
ja-JP,9,layer_9,neg,0.82,0.0,1261,50,54,3
ja-JP,9,layer_9,time,0.62,0.17391304347826086,1261,50,179,3
ja-JP,10,layer_10,ARG0,0.58,0.3225806451612903,1261,50,394,19
ja-JP,10,layer_10,ARG1,0.92,0.9545454545454546,1261,50,1073,43
ja-JP,10,layer_10,ARG2,0.46,0.5263157894736842,1261,50,819,33
ja-JP,10,layer_10,neg,0.74,0.13333333333333333,1261,50,54,3
ja-JP,10,layer_10,time,0.66,0.19047619047619047,1261,50,179,3
ja-JP,11,layer_11,ARG0,0.74,0.6976744186046512,1261,50,394,19
ja-JP,11,layer_11,ARG1,0.86,0.9156626506024096,1261,50,1073,43
ja-JP,11,layer_11,ARG2,0.38,0.11428571428571428,1261,50,819,33
ja-JP,11,layer_11,neg,0.84,0.0,1261,50,54,3
ja-JP,11,layer_11,time,0.7,0.11764705882352941,1261,50,179,3
ja-JP,12,layer_12,ARG0,0.64,0.6086956521739131,1261,50,394,19
ja-JP,12,layer_12,ARG1,0.76,0.8571428571428571,1261,50,1073,43
ja-JP,12,layer_12,ARG2,0.4,0.21052631578947367,1261,50,819,33
ja-JP,12,layer_12,neg,0.92,0.0,1261,50,54,3
ja-JP,12,layer_12,time,0.96,0.5,1261,50,179,3
sv-SE,0,embedding,ARG0,0.62,0.0,1261,50,396,19
sv-SE,0,embedding,ARG1,0.86,0.9247311827956989,1261,50,1071,43
sv-SE,0,embedding,ARG2,0.66,0.7951807228915663,1261,50,818,33
sv-SE,0,embedding,neg,0.94,0.0,1261,50,53,3
sv-SE,0,embedding,time,0.94,0.0,1261,50,173,3
sv-SE,1,layer_1,ARG0,0.62,0.0,1261,50,396,19
sv-SE,1,layer_1,ARG1,0.86,0.9247311827956989,1261,50,1071,43
sv-SE,1,layer_1,ARG2,0.68,0.8,1261,50,818,33
sv-SE,1,layer_1,neg,0.94,0.0,1261,50,53,3
sv-SE,1,layer_1,time,0.94,0.0,1261,50,173,3
sv-SE,2,layer_2,ARG0,0.62,0.0,1261,50,396,19
sv-SE,2,layer_2,ARG1,0.86,0.9247311827956989,1261,50,1071,43
sv-SE,2,layer_2,ARG2,0.68,0.8,1261,50,818,33
sv-SE,2,layer_2,neg,0.94,0.0,1261,50,53,3
sv-SE,2,layer_2,time,0.94,0.0,1261,50,173,3
sv-SE,3,layer_3,ARG0,0.62,0.0,1261,50,396,19
sv-SE,3,layer_3,ARG1,0.86,0.9247311827956989,1261,50,1071,43
sv-SE,3,layer_3,ARG2,0.7,0.8148148148148148,1261,50,818,33
sv-SE,3,layer_3,neg,0.94,0.0,1261,50,53,3
sv-SE,3,layer_3,time,0.94,0.0,1261,50,173,3
sv-SE,4,layer_4,ARG0,0.62,0.0,1261,50,396,19
sv-SE,4,layer_4,ARG1,0.86,0.9247311827956989,1261,50,1071,43
sv-SE,4,layer_4,ARG2,0.72,0.825,1261,50,818,33
sv-SE,4,layer_4,neg,0.94,0.0,1261,50,53,3
sv-SE,4,layer_4,time,0.94,0.0,1261,50,173,3
sv-SE,5,layer_5,ARG0,0.8,0.6666666666666666,1261,50,396,19
sv-SE,5,layer_5,ARG1,0.88,0.9333333333333333,1261,50,1071,43
sv-SE,5,layer_5,ARG2,0.7,0.7761194029850746,1261,50,818,33
sv-SE,5,layer_5,neg,0.96,0.5,1261,50,53,3
sv-SE,5,layer_5,time,0.88,0.25,1261,50,173,3
sv-SE,6,layer_6,ARG0,0.8,0.7222222222222222,1261,50,396,19
sv-SE,6,layer_6,ARG1,0.82,0.9010989010989011,1261,50,1071,43
sv-SE,6,layer_6,ARG2,0.62,0.7323943661971831,1261,50,818,33
sv-SE,6,layer_6,neg,0.98,0.8,1261,50,53,3
sv-SE,6,layer_6,time,0.9,0.4444444444444444,1261,50,173,3
sv-SE,7,layer_7,ARG0,0.8,0.7368421052631579,1261,50,396,19
sv-SE,7,layer_7,ARG1,0.88,0.9347826086956522,1261,50,1071,43
sv-SE,7,layer_7,ARG2,0.64,0.75,1261,50,818,33
sv-SE,7,layer_7,neg,0.98,0.8,1261,50,53,3
sv-SE,7,layer_7,time,0.88,0.25,1261,50,173,3
sv-SE,8,layer_8,ARG0,0.74,0.6285714285714286,1261,50,396,19
sv-SE,8,layer_8,ARG1,0.86,0.9213483146067416,1261,50,1071,43
sv-SE,8,layer_8,ARG2,0.6,0.7142857142857143,1261,50,818,33
sv-SE,8,layer_8,neg,0.96,0.5,1261,50,53,3
sv-SE,8,layer_8,time,0.86,0.2222222222222222,1261,50,173,3
sv-SE,9,layer_9,ARG0,0.78,0.717948717948718,1261,50,396,19
sv-SE,9,layer_9,ARG1,0.84,0.9090909090909091,1261,50,1071,43
sv-SE,9,layer_9,ARG2,0.68,0.7575757575757576,1261,50,818,33
sv-SE,9,layer_9,neg,0.96,0.5,1261,50,53,3
sv-SE,9,layer_9,time,0.9,0.2857142857142857,1261,50,173,3
sv-SE,10,layer_10,ARG0,0.8,0.7222222222222222,1261,50,396,19
sv-SE,10,layer_10,ARG1,0.78,0.8705882352941177,1261,50,1071,43
sv-SE,10,layer_10,ARG2,0.66,0.746268656716418,1261,50,818,33
sv-SE,10,layer_10,neg,0.94,0.0,1261,50,53,3
sv-SE,10,layer_10,time,0.88,0.25,1261,50,173,3
sv-SE,11,layer_11,ARG0,0.76,0.7,1261,50,396,19
sv-SE,11,layer_11,ARG1,0.88,0.9333333333333333,1261,50,1071,43
sv-SE,11,layer_11,ARG2,0.62,0.7397260273972602,1261,50,818,33
sv-SE,11,layer_11,neg,0.96,0.5,1261,50,53,3
sv-SE,11,layer_11,time,0.9,0.4444444444444444,1261,50,173,3
sv-SE,12,layer_12,ARG0,0.78,0.717948717948718,1261,50,396,19
sv-SE,12,layer_12,ARG1,0.92,0.9555555555555556,1261,50,1071,43
sv-SE,12,layer_12,ARG2,0.62,0.7397260273972602,1261,50,818,33
sv-SE,12,layer_12,neg,0.94,0.0,1261,50,53,3
sv-SE,12,layer_12,time,0.94,0.4,1261,50,173,3
az-AZ,0,embedding,ARG0,0.62,0.0,1261,50,393,19
az-AZ,0,embedding,ARG1,0.86,0.9247311827956989,1261,50,1056,43
az-AZ,0,embedding,ARG2,0.66,0.7951807228915663,1261,50,801,33
az-AZ,0,embedding,neg,0.94,0.0,1261,50,53,3
az-AZ,0,embedding,time,0.94,0.0,1261,50,172,3
az-AZ,1,layer_1,ARG0,0.66,0.2608695652173913,1261,50,393,19
az-AZ,1,layer_1,ARG1,0.86,0.9247311827956989,1261,50,1056,43
az-AZ,1,layer_1,ARG2,0.7,0.8148148148148148,1261,50,801,33
az-AZ,1,layer_1,neg,0.94,0.0,1261,50,53,3
az-AZ,1,layer_1,time,0.94,0.0,1261,50,172,3
az-AZ,2,layer_2,ARG0,0.62,0.0,1261,50,393,19
az-AZ,2,layer_2,ARG1,0.86,0.9247311827956989,1261,50,1056,43
az-AZ,2,layer_2,ARG2,0.66,0.7951807228915663,1261,50,801,33
az-AZ,2,layer_2,neg,0.94,0.0,1261,50,53,3
az-AZ,2,layer_2,time,0.94,0.0,1261,50,172,3
az-AZ,3,layer_3,ARG0,0.62,0.0,1261,50,393,19
az-AZ,3,layer_3,ARG1,0.86,0.9247311827956989,1261,50,1056,43
az-AZ,3,layer_3,ARG2,0.66,0.7951807228915663,1261,50,801,33
az-AZ,3,layer_3,neg,0.94,0.0,1261,50,53,3
az-AZ,3,layer_3,time,0.94,0.0,1261,50,172,3
az-AZ,4,layer_4,ARG0,0.62,0.0,1261,50,393,19
az-AZ,4,layer_4,ARG1,0.86,0.9247311827956989,1261,50,1056,43
az-AZ,4,layer_4,ARG2,0.68,0.8048780487804879,1261,50,801,33
az-AZ,4,layer_4,neg,0.94,0.0,1261,50,53,3
az-AZ,4,layer_4,time,0.94,0.0,1261,50,172,3
az-AZ,5,layer_5,ARG0,0.66,0.37037037037037035,1261,50,393,19
az-AZ,5,layer_5,ARG1,0.86,0.9247311827956989,1261,50,1056,43
az-AZ,5,layer_5,ARG2,0.72,0.8205128205128205,1261,50,801,33
az-AZ,5,layer_5,neg,0.9,0.0,1261,50,53,3
az-AZ,5,layer_5,time,0.94,0.0,1261,50,172,3
az-AZ,6,layer_6,ARG0,0.6,0.0,1261,50,393,19
az-AZ,6,layer_6,ARG1,0.8,0.8837209302325582,1261,50,1056,43
az-AZ,6,layer_6,ARG2,0.64,0.7428571428571429,1261,50,801,33
az-AZ,6,layer_6,neg,0.94,0.0,1261,50,53,3
az-AZ,6,layer_6,time,0.94,0.4,1261,50,172,3
az-AZ,7,layer_7,ARG0,0.64,0.18181818181818182,1261,50,393,19
az-AZ,7,layer_7,ARG1,0.88,0.926829268292683,1261,50,1056,43
az-AZ,7,layer_7,ARG2,0.56,0.6857142857142857,1261,50,801,33
az-AZ,7,layer_7,neg,0.94,0.0,1261,50,53,3
az-AZ,7,layer_7,time,0.92,0.5,1261,50,172,3
az-AZ,8,layer_8,ARG0,0.64,0.18181818181818182,1261,50,393,19
az-AZ,8,layer_8,ARG1,0.76,0.8461538461538461,1261,50,1056,43
az-AZ,8,layer_8,ARG2,0.6,0.696969696969697,1261,50,801,33
az-AZ,8,layer_8,neg,0.94,0.0,1261,50,53,3
az-AZ,8,layer_8,time,0.94,0.5714285714285714,1261,50,172,3
az-AZ,9,layer_9,ARG0,0.66,0.37037037037037035,1261,50,393,19
az-AZ,9,layer_9,ARG1,0.7,0.8051948051948052,1261,50,1056,43
az-AZ,9,layer_9,ARG2,0.5,0.5283018867924528,1261,50,801,33
az-AZ,9,layer_9,neg,0.94,0.0,1261,50,53,3
az-AZ,9,layer_9,time,0.92,0.6,1261,50,172,3
az-AZ,10,layer_10,ARG0,0.68,0.38461538461538464,1261,50,393,19
az-AZ,10,layer_10,ARG1,0.76,0.8461538461538461,1261,50,1056,43
az-AZ,10,layer_10,ARG2,0.54,0.5660377358490566,1261,50,801,33
az-AZ,10,layer_10,neg,0.94,0.0,1261,50,53,3
az-AZ,10,layer_10,time,0.94,0.5714285714285714,1261,50,172,3
az-AZ,11,layer_11,ARG0,0.68,0.3333333333333333,1261,50,393,19
az-AZ,11,layer_11,ARG1,0.72,0.8157894736842105,1261,50,1056,43
az-AZ,11,layer_11,ARG2,0.64,0.6785714285714286,1261,50,801,33
az-AZ,11,layer_11,neg,0.92,0.0,1261,50,53,3
az-AZ,11,layer_11,time,0.88,0.4,1261,50,172,3
az-AZ,12,layer_12,ARG0,0.76,0.5384615384615384,1261,50,393,19
az-AZ,12,layer_12,ARG1,0.82,0.8888888888888888,1261,50,1056,43
az-AZ,12,layer_12,ARG2,0.52,0.5862068965517241,1261,50,801,33
az-AZ,12,layer_12,neg,0.94,0.0,1261,50,53,3
az-AZ,12,layer_12,time,0.94,0.5714285714285714,1261,50,172,3
pl-PL,0,embedding,ARG0,0.62,0.0,1261,50,388,19
pl-PL,0,embedding,ARG1,0.86,0.9247311827956989,1261,50,1051,43
pl-PL,0,embedding,ARG2,0.66,0.7951807228915663,1261,50,802,33
pl-PL,0,embedding,neg,0.94,0.0,1261,50,53,3
pl-PL,0,embedding,time,0.94,0.0,1261,50,172,3
pl-PL,1,layer_1,ARG0,0.64,0.18181818181818182,1261,50,388,19
pl-PL,1,layer_1,ARG1,0.88,0.9347826086956522,1261,50,1051,43
pl-PL,1,layer_1,ARG2,0.72,0.825,1261,50,802,33
pl-PL,1,layer_1,neg,0.94,0.0,1261,50,53,3
pl-PL,1,layer_1,time,0.94,0.0,1261,50,172,3
pl-PL,2,layer_2,ARG0,0.62,0.0,1261,50,388,19
pl-PL,2,layer_2,ARG1,0.86,0.9247311827956989,1261,50,1051,43
pl-PL,2,layer_2,ARG2,0.7,0.8148148148148148,1261,50,802,33
pl-PL,2,layer_2,neg,0.94,0.0,1261,50,53,3
pl-PL,2,layer_2,time,0.94,0.0,1261,50,172,3
pl-PL,3,layer_3,ARG0,0.62,0.0,1261,50,388,19
pl-PL,3,layer_3,ARG1,0.86,0.9247311827956989,1261,50,1051,43
pl-PL,3,layer_3,ARG2,0.7,0.8148148148148148,1261,50,802,33
pl-PL,3,layer_3,neg,0.94,0.0,1261,50,53,3
pl-PL,3,layer_3,time,0.94,0.0,1261,50,172,3
pl-PL,4,layer_4,ARG0,0.64,0.1,1261,50,388,19
pl-PL,4,layer_4,ARG1,0.86,0.9247311827956989,1261,50,1051,43
pl-PL,4,layer_4,ARG2,0.7,0.8148148148148148,1261,50,802,33
pl-PL,4,layer_4,neg,0.94,0.0,1261,50,53,3
pl-PL,4,layer_4,time,0.94,0.0,1261,50,172,3
pl-PL,5,layer_5,ARG0,0.78,0.6451612903225806,1261,50,388,19
pl-PL,5,layer_5,ARG1,0.86,0.9247311827956989,1261,50,1051,43
pl-PL,5,layer_5,ARG2,0.66,0.7605633802816901,1261,50,802,33
pl-PL,5,layer_5,neg,0.94,0.0,1261,50,53,3
pl-PL,5,layer_5,time,0.94,0.4,1261,50,172,3
pl-PL,6,layer_6,ARG0,0.78,0.7027027027027027,1261,50,388,19
pl-PL,6,layer_6,ARG1,0.88,0.9347826086956522,1261,50,1051,43
pl-PL,6,layer_6,ARG2,0.66,0.746268656716418,1261,50,802,33
